status,issue,title,validator comment 1,validator comment 2,validator comment 3,root cause 1,root cause 2,root cause 3,merged root cause,primary finding,proposed root cause group,
Unsatisfactory,validation-345,User's locked tokens can't be unlocked due to unsafe casting to uint32 of block.timestamp,Unsafe typecasting is reported by the bot. As well as uint32 may be sufficient for the contract purposes. Will leave as satisfactory,inflated severity,Overinflated severity. Issue in 82 years,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L410,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L410,,,
Unsatisfactory,validation-282,Use call instead of transfer,Use call instead of transfer,OOS,Reported by bot in M-1,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,
Unsatisfactory,validation-406,Use call instead of transfer,Use call instead of transfer,,Reported by bot M-2,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,
Unsatisfactory,validation-225,Use of payable.transfer() Instead of .call for sending ether,Use call instead of transfer,,Reported by bot M-2,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,
Unsatisfactory,validation-66,`call()` should be used instead of `transfer()`,Use call instead of transfer,,Reported by bot M-2,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,
Unsatisfactory,validation-522,Use of deprecated `transfer()` in `LockManager.sol::unlock()`,Use call instead of transfer,,Reported by bot M-2,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,
Unsatisfactory,validation-206,unlock function should use call() instead of deprecated transfer() on an address payable,Use call instead of transfer,,Reported by bot M-2,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,
Unsatisfactory,validation-458,`call()` should be used instead of deprecated `transfer()` on an address payable,Use call instead of transfer,,Reported by bot M-2,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,
Unsatisfactory,validation-68,Use of Deprecated `transfer` Method in `unlock` Function Leads to Potential Ether Transfer Failures,Use call instead of transfer,,Reported by bot M-2,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,
Unsatisfactory,findings-79,Users may not be able to receive locked ETH,Use call instead of transfer,,Reported by bot M-2,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,
Unsatisfactory,validation-527,Locking native tokens using a non-EOA account makes funds unrecoverable,User mistake,,Reported by bot M-2,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L420,,,
Unsatisfactory,validation-425,setLockDuration doesn't have unlockTimeLatest controls,User mistake,inflated severity,Invalid. Unreasonable claims,,,,,,,
Unsatisfactory,validation-614,Token Owner tokens will be lost if the owner uses wrong OnBehalf Address,User mistake,,User error,,,,,,,
Unsatisfactory,validation-394,Misplaced position of the validation of `_lockDuration` in `_lock`.,User mistake,,User can create a lock < minLockDuration when lockdrop is not active,,,"https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L245-L249,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351","https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L245-L249,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L349-L351",,,
Unsatisfactory,validation-467,Tokens locked before lockdrop starts will not be rewarded,User mistake,,Remainder is reset if locked outside of lockbox period,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L394,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L394,,,
Unsatisfactory,validation-53,Silent Skip in _lock Function Prevents Reward Distribution But Locks Users Assets.,User mistake,,Invalid. Expected behaviour (users just won't get the boost of minting),,,,,,,
Unsatisfactory,validation-622,No incentive for user to unlock tokens,Users still earns rewards after unlock period without unlocking again,"Intended behavior, user can also harvert rewards directly",Invalid. Users may want to unlock to have possession of their tokens. Also they can harvest() without the need of any additional lock,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401C4-L404C11,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401C4-L404C11,,,
Unsatisfactory,validation-126,Inaccurate Calculation of Weighted Value When Lock Duration Expires but Tokens Remain Unlocked,Users still earns rewards after unlock period without unlocking again,,Invalid. Point 3 in the graph. Users will still receive rewards,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401C4-L404C11,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401C4-L404C11,,,
Unsatisfactory,validation-548,Users can gain rewards with zero quantity,Users still earns rewards after unlock period without unlocking again,,Invalid. Harvesting with 0 locked tokens or multiples times on the same block would not lead to more shnibbles,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401C4-L404C11,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401C4-L404C11,,,
Unsatisfactory,validation-574,Unauthorized  Increase in Schnibbles  via Zero-Quantity Unlock calls.,Users still earns rewards after unlock period without unlocking again,,Invalid. Harvesting with 0 locked tokens or multiples times on the same block would not lead to more shnibbles,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401C4-L404C11,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L401C4-L404C11,,,
Unsatisfactory,validation-327,The unlock and the lock private function don't check the result of ERC20 transfer calls,WeirdERC20 (transfers),OOS,Reported by bot M-4,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,
Unsatisfactory,validation-229,Use of transferFrom Instead of safeTransferFrom,WeirdERC20 (transfers),,Reported by bot M-4,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,
Unsatisfactory,validation-86,Unchecked Transfer Vulnerability,WeirdERC20 (transfers),,Reported by bot M-4,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,
Unsatisfactory,validation-267,Direct ERC20 operations without safety checks.,WeirdERC20 (transfers),,Reported by bot M-4,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,
Unsatisfactory,validation-615,Lack of Safe Transfer in unlock Function,WeirdERC20 (transfers),,Reported by bot M-4,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,
Unsatisfactory,validation-601,Use safeTransfer and safeTransferFrom instead of transfer and transferFrom,WeirdERC20 (transfers),,Reported by bot M-4,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,
Unsatisfactory,validation-67,Unchecked ERC20 transfers can cause lock up,WeirdERC20 (transfers),,Reported by bot M-4,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,
Unsatisfactory,validation-237,unlock function doesn't check the return value of ERC20 transfer(),WeirdERC20 (transfers),,Reported by bot M-4,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,
Unsatisfactory,validation-375,Use of Unsafe `transferFrom` Method in `_lock` Function Leads to Potential Token Transfer Failures,WeirdERC20 (transfers),,Reported by bot M-4,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,https://github.com/code-423n4/2024-05-munchables/blob/main/src/managers/LockManager.sol#L376,,,
